trial.type,trial,id,population,sex,ate,familiar.object.colour,novel.object.colour,novel.side,rewarded.side,treatment,distance.moved,mean.velocity,periphery.visits,time.in.periphery,latency.periphery,center.visits,time.in.center,latency.center,freezes,time.freezing,left.object.visits,time.with.left.object,latency.left.object,right.object.visits,time.with.right.object,latency.right.object,left.object.large.visits,time.with.left.object.large,latency.left.object.large,right.object.large.visits,time.with.right.object.large,latency.right.object.large,visits.novel.object,time.with.novel.object,latency.novel.object,visits.familiar.object,time.with.familiar.object,latency.familiar.object,time.with.rewarded.object,time.with.unrewarded.object,number.sessions.ate
training,11,B1,AxQ,F,Y,purple,pink.black,R,L,familiar,617.869,1.02946,23,484.788,0,22,115.597,15.7996,109,212.195,13,75.9981,15.7996,3,9.19977,57.9985,16,216.195,0,17,63.3984,56.5986,3,9.19977,57.9985,13,75.9981,13,75.9981,9.19977,
training,11,B2,AxQ,F,N,purple,pink.black,R,R,novel,1550.85,2.58395,53,420.389,0,52,179.995,8.79978,13,8.39979,6,4.59988,216.795,10,6.59983,76.3981,24,48.9988,24.9994,18,54.3986,73.9981,10,6.59983,76.3981,6,4.59988,6,6.59983,4.59988,
training,11,E2,AxQ,F,N,tan,grey,R,L,familiar,1363.16,2.27123,35,493.388,0,33,106.797,3.19992,8,3.9999,14,17.7996,58.9985,12,16.5996,3.19992,41,89.1978,22.3994,43,114.397,0.399989,12,16.5996,3.19992,14,17.7996,14,17.7996,16.5996,
training,11,G1,AxQ,F,Y,yellow,black,R,R,novel,672.522,1.12053,19,67.1983,3.39991,20,533.187,0,105,231.194,11,48.7988,0,26,427.789,38.199,7,73.1982,0,10,472.788,37.3991,26,427.789,38.199,11,48.7988,11,427.789,48.7988,
training,11,G2,AxQ,F,Y,yellow,black,R,L,familiar,515.386,0.858712,17,229.594,46.9988,18,370.791,0,102,241.394,14,223.394,54.5986,4,41.9989,175.796,9,267.993,41.399,10,75.3981,171.596,4,41.9989,175.796,14,223.394,14,223.394,41.9989,
training,11,H1,Paria,F,Y,red,black.green,L,R,familiar,494.108,0.82326,25,47.7988,10.7997,25,552.586,0,93,279.593,4,40.999,0,21,476.988,29.3993,4,48.1988,0,6,508.187,28.7993,4,40.999,0,21,476.988,21,476.988,40.999,
training,11,H2,Paria,F,Y,red,black.green,L,L,novel,410.066,0.683233,21,47.3988,21.7995,22,552.986,0,144,301.792,20,512.787,0,5,9.59976,364.391,6,545.586,0,3,27.7993,363.791,20,512.787,0,5,9.59976,5,512.787,9.59976,
training,11,H3,Paria,F,Y,red,black.green,L,R,familiar,271.519,0.452392,10,27.3993,160.196,11,572.986,0,127,349.191,1,4.59988,244.394,11,557.986,0,1,7.7998,243.594,2,586.185,0,1,4.59988,244.394,11,557.986,11,557.986,4.59988,
training,11,M1,Paria,F,Y,yellow,black,R,L,familiar,399.091,0.668959,18,431.989,0,16,165.196,11.5997,82,298.193,12,141.796,11.5997,3,15.9996,84.5979,15,168.396,10.3997,5,20.9995,81.398,3,15.9996,84.5979,12,141.796,12,141.796,15.9996,
training,11,M3,Paria,F,N,yellow,black,R,L,familiar,443.564,0.739045,19,394.59,98.9975,19,205.795,0,56,311.792,4,12.9997,149.396,12,127.997,0,10,54.9986,147.996,12,183.195,0,12,127.997,0,4,12.9997,4,12.9997,127.997,
training,11,X1,Paria,F,Y,tan,grey,R,R,novel,376.409,0.627155,13,105.997,0,13,494.388,9.19977,70,385.39,3,24.3994,98.1975,10,216.595,9.19977,4,54.1986,97.5976,10,287.393,8.79978,10,216.595,9.19977,3,24.3994,3,216.595,24.3994,
training,11,X2,Paria,F,N,tan,grey,R,L,familiar,1082.98,1.80442,55,280.393,9.19977,55,319.992,0,51,24.5994,6,18.7995,112.597,15,21.5995,1.39996,16,55.5986,105.597,36,185.195,0,15,21.5995,1.39996,6,18.7995,6,18.7995,21.5995,
training,11,Z1,Paria,F,Y,purple,pink.black,L,L,novel,627.613,1.0457,18,58.3985,272.193,19,541.986,0,101,266.593,23,461.788,0,5,7.39981,229.994,15,526.587,0,6,19.7995,228.594,23,461.788,0,5,7.39981,5,461.788,7.39981,
training,11,Z2,Paria,F,N,purple,pink.black,R,L,familiar,510.923,0.851275,16,508.987,0,15,91.3977,1.39996,55,230.794,4,6.39984,76.3981,3,1.99995,46.1988,11,43.7989,4.19989,8,53.1987,44.9989,3,1.99995,46.1988,4,6.39984,4,6.39984,1.99995,
training,11,Z3,Paria,F,Y,purple,pink.black,L,L,novel,836.456,1.39366,36,206.795,0,36,393.59,13.3997,55,52.5987,27,253.394,22.9994,12,28.5993,142.796,20,331.392,20.3995,10,61.1985,142.196,27,253.394,22.9994,12,28.5993,12,253.394,28.5993,
training,11,C1,AxQ,F,N,orange,red,L,R,novel,1617.93,2.69573,64,310.192,14.5996,64,290.193,0,33,26.9993,34,43.9989,0,15,17.1996,55.3986,39,179.796,0,33,98.5975,33.7992,34,43.9989,0,15,17.1996,15,43.9989,17.1996,
training,11,C2,AxQ,F,Y,orange,red,L,R,familiar,502.226,0.836786,16,58.9985,5.99985,17,541.386,0,103,246.994,10,25.1994,0,22,486.388,33.3992,4,42.5989,0,9,511.987,32.9992,10,25.1994,0,22,486.388,22,486.388,25.1994,
training,11,J1,Paria,F,Y,orange,red,L,R,familiar,664.365,1.10693,39,100.397,16.1996,39,499.987,0,102,155.596,12,22.9994,14.9996,130,248.594,32.5992,11,70.9982,12.9997,14,397.19,32.1992,12,22.9994,14.9996,130,248.594,130,248.594,22.9994,
training,11,J3,Paria,F,N,orange,red,L,R,familiar,544.871,0.907838,18,459.389,0,17,140.996,28.7993,141,125.197,12,34.5991,29.1993,3,25.9994,309.192,50,203.195,20.9995,3,34.1991,308.192,12,34.5991,29.1993,3,25.9994,3,25.9994,34.5991,
training,10,A1,AxQ,F,N,red,green,R,L,novel,559.906,0.93289,22,292.393,0,21,307.992,1.19997,65,204.395,13,44.7989,1.39996,4,6.59983,27.7993,15,121.197,0,8,71.9982,24.5994,4,6.59983,27.7993,13,44.7989,13,6.59983,44.7989,
training,10,A2,AxQ,F,Y,red,green,L,L,familiar,758.246,1.26335,32,303.192,0,31,297.193,0.599985,96,151.796,22,241.794,0.599985,3,4.79988,85.9978,23,307.992,0,3,8.59978,85.5979,22,241.794,0.599985,3,4.79988,3,4.79988,241.794,
training,10,B1,AxQ,F,Y,purple,brown,R,L,familiar,829.562,1.38218,28,424.189,0,27,176.196,43.5989,75,137.197,14,78.398,79.598,12,37.5991,50.7987,17,125.597,77.998,19,82.7979,45.9988,12,37.5991,50.7987,14,78.398,14,78.398,37.5991,
training,10,B2,AxQ,F,N,purple,brown,R,R,novel,602.994,1.00468,20,517.187,0,20,83.1979,7.7998,63,273.193,2,2.79993,94.7976,5,4.39989,41.199,3,10.7997,18.9995,12,27.7993,12.5997,5,4.39989,41.199,2,2.79993,2,4.39989,2.79993,
training,10,C1,AxQ,F,N,orange.ramp,orange.cone,L,L,novel,1430.11,2.38278,60,367.191,0.399989,60,233.194,0,82,116.597,20,36.9991,8.79978,15,18.7995,40.799,40,215.595,2.59993,30,84.1979,39.999,20,36.9991,8.79978,15,18.7995,15,36.9991,18.7995,
training,10,C2,AxQ,F,Y,orange.ramp,orange.cone,L,R,familiar,698.48,1.16377,20,400.79,0,19,199.595,7.19982,69,211.995,10,52.1987,6.99982,13,110.197,20.5995,15,100.397,4.99987,12,141.996,19.3995,10,52.1987,6.99982,13,110.197,13,110.197,52.1987,
training,10,E2,AxQ,F,N,tan,grey.wheel,L,R,familiar,899.413,1.49856,29,339.792,0,28,260.593,6.99982,28,50.9987,15,48.9988,6.39984,9,22.7994,18.5995,36,204.195,1.19997,17,101.597,16.1996,15,48.9988,6.39984,9,22.7994,9,22.7994,48.9988,
training,10,G1,AxQ,F,Y,yellow,brown.circle,R,L,novel,968.975,1.61446,42,317.592,2.39994,42,282.793,0,77,83.3979,12,38.199,0,25,175.596,12.9997,18,75.3981,0,30,239.994,12.5997,25,175.596,12.9997,12,38.199,12,175.596,38.199,
training,10,G2,AxQ,F,N,yellow,brown.circle,R,L,familiar,757.593,1.26227,26,457.389,0,25,142.996,24.9994,73,150.196,5,10.1997,157.996,5,10.5997,66.3983,19,53.3987,58.9985,17,58.9985,25.1994,5,10.5997,66.3983,5,10.1997,5,10.1997,10.5997,
training,10,H1,Paria,F,Y,red,green,L,R,familiar,512.63,0.85412,22,394.79,5.19987,22,205.595,0,49,306.992,9,30.3992,4.59988,9,47.3988,40.799,10,72.5982,0,8,86.7978,38.799,9,30.3992,4.59988,9,47.3988,9,47.3988,30.3992,
training,10,H2,Paria,F,Y,red,green,L,L,novel,460.822,0.767799,22,188.195,0,22,412.19,13.5997,74,264.193,17,148.396,13.5997,12,66.7983,85.7979,8,187.595,8.19979,9,123.197,84.7979,17,148.396,13.5997,12,66.7983,12,148.396,66.7983,
training,10,H3,Paria,F,Y,red,green,R,L,familiar,201.203,0.335235,43,166.996,54.7986,44,433.389,0,101,426.589,30,276.193,0,5,20.7995,340.791,3,348.791,0,2,34.3991,339.991,5,20.7995,340.791,30,276.193,30,276.193,20.7995,
training,10,J1,Paria,F,Y,orange.ramp,orange.cone,L,R,familiar,580.409,0.967051,19,74.3981,0,18,525.987,8.79978,121,186.595,15,60.9985,16.3996,28,235.794,107.397,8,96.3976,15.3996,11,312.392,104.997,15,60.9985,16.3996,28,235.794,28,235.794,60.9985,
training,10,J3,Paria,F,N,orange.ramp,orange.cone,L,R,familiar,291.118,0.485048,5,575.386,0,4,24.9994,63.5984,144,302.992,2,5.79986,67.1983,0,0,-,32,204.995,23.3994,0,0,-,2,5.79986,67.1983,0,0,0,0,5.79986,
training,10,M1,Paria,F,Y,yellow,brown.circle,R,L,familiar,332.873,0.554618,12,446.789,1.59996,12,153.596,0,64,376.191,8,127.797,37.1991,3,16.3996,231.594,8,150.396,36.1991,5,23.1994,229.994,3,16.3996,231.594,8,127.797,8,127.797,16.3996,
training,10,M3,Paria,F,N,yellow,brown.circle,R,L,familiar,588.82,0.981065,24,370.791,2.19995,24,229.594,0,53,204.195,8,12.9997,43.5989,9,127.597,0,11,52.9987,41.799,18,209.995,0,9,127.597,0,8,12.9997,8,12.9997,127.597,
training,10,X1,Paria,F,N,tan,grey.wheel,L,L,novel,456.295,0.760258,15,212.195,0,15,388.19,0.999974,72,341.391,4,83.9979,7.39981,9,87.9978,82.3979,10,115.197,6.19984,14,157.196,82.1979,4,83.9979,7.39981,9,87.9978,9,83.9979,87.9978,
training,10,X2,Paria,F,N,tan,grey.wheel,L,R,familiar,1310.48,2.18346,45,328.592,4.39989,45,271.793,0,42,37.7991,9,9.39977,24.5994,21,40.399,2.99992,49,94.7976,23.5994,25,128.797,2.59993,9,9.39977,24.5994,21,40.399,21,40.399,9.39977,
training,10,X3,Paria,F,N,tan,grey.wheel,L,L,novel,679.779,1.13262,25,288.593,0,25,311.792,33.5992,89,170.996,11,48.9988,31.1992,18,88.7978,49.7988,19,146.196,1.59996,17,215.595,47.1988,11,48.9988,31.1992,18,88.7978,18,48.9988,88.7978,
training,10,Z1,Paria,F,Y,purple,brown,R,R,novel,617.384,1.02866,74,394.39,0,74,205.995,0.199994,76,301.992,8,4.59988,78.998,66,86.7978,0.199994,6,23.1994,78.598,15,426.189,0,66,86.7978,0.199994,8,4.59988,8,86.7978,4.59988,
training,10,Z2,Paria,F,N,purple,brown,L,R,familiar,568.466,0.947151,18,521.587,0,17,78.798,8.19979,93,172.196,2,4.99987,14.3996,6,12.7997,54.1986,12,47.1988,12.5997,22,94.1976,41.199,2,4.99987,14.3996,6,12.7997,6,12.7997,4.99987,
training,10,Z3,Paria,F,N,purple,brown,R,R,novel,822.342,1.37015,38,336.192,0,37,264.193,0.799979,52,69.3983,30,126.997,0.799979,6,54.9986,19.9995,34,278.393,0,8,76.7981,17.5996,6,54.9986,19.9995,30,126.997,30,54.9986,126.997,
training,5,A1,AxQ,F,Y,white,grey,L,L,novel,709.863,1.18274,28,290.993,44.5989,28,309.392,0,98,138.797,17,227.394,0,4,10.9997,155.596,13,284.593,0,5,34.1991,155.196,17,227.394,0,4,10.9997,4,227.394,10.9997,
training,5,A2,AxQ,F,Y,white,grey,R,L,familiar,709.166,1.18237,28,303.592,0,27,296.793,4.79988,90,135.397,15,252.794,29.3993,3,4.1999,7.39981,10,283.393,28.3993,5,16.5996,6.39984,3,4.1999,7.39981,15,252.794,15,252.794,4.1999,
training,5,B1,AxQ,F,N,brown.bowl,blue.long,L,R,familiar,613.443,1.02209,23,482.388,0,22,117.997,46.7988,104,224.194,15,25.3994,46.5988,7,46.3988,92.7977,24,122.597,19.3995,11,106.197,91.7977,15,25.3994,46.5988,7,46.3988,7,46.3988,25.3994,
training,5,B2,AxQ,F,N,brown.bowl,blue.long,L,L,novel,1675.1,2.79097,59,422.589,1.39996,59,177.796,0,22,23.1994,15,17.3996,95.1976,12,12.7997,120.797,30,82.7979,11.5997,25,79.998,21.5995,15,17.3996,95.1976,12,12.7997,12,17.3996,12.7997,
training,5,C1,AxQ,F,N,red.wheel,cyan?,L,L,novel,1163.67,1.93885,41,437.789,0,40,162.596,4.59988,81,96.3976,28,85.3979,17.3996,3,1.99995,111.397,65,311.192,0,12,16.9996,52.1987,28,85.3979,17.3996,3,1.99995,3,85.3979,1.99995,
training,5,C2,AxQ,F,Y,red.wheel,cyan?,L,R,familiar,857.377,1.42852,24,423.989,0,21,175.796,0.199994,76,73.3982,6,14.1996,0.199994,13,115.597,11.3997,13,34.9991,0,15,143.596,10.3997,6,14.1996,0.199994,13,115.597,13,115.597,14.1996,
training,5,E2,AxQ,F,N,big.blue.ramp,green,L,R,familiar,1327.96,2.21259,34,444.189,4.79988,34,156.196,0,14,17.5996,12,14.5996,9.59976,12,15.3996,27.7993,30,82.3979,7.7998,26,86.5978,26.3993,12,14.5996,9.59976,12,15.3996,12,15.3996,14.5996,
training,5,G1,AxQ,F,Y,purple.ramp,green.semi,L,L,novel,730.275,1.21675,29,186.195,16.7996,29,414.19,0,100,134.797,22,351.591,0,9,20.7995,314.992,19,396.79,0,16,53.7987,254.194,22,351.591,0,9,20.7995,9,351.591,20.7995,
training,5,G2,AxQ,F,Y,purple.ramp,green.semi,R,L,familiar,730.146,1.21653,30,280.593,2.19995,31,319.792,0,83,169.796,13,126.997,0,18,77.5981,35.7991,12,188.995,0,25,177.396,35.1991,18,77.5981,35.7991,13,126.997,13,126.997,77.5981,
training,5,H1,Paria,F,Y,white,grey,R,L,familiar,468.124,0.779967,23,233.394,28.5993,23,366.991,0,87,299.193,17,210.395,88.1978,3,11.7997,74.7981,9,251.194,78.798,7,41.799,60.5985,3,11.7997,74.7981,17,210.395,17,210.395,11.7997,
training,5,H2,Paria,F,N,white,grey,L,L,novel,823.205,1.37159,29,418.59,0,29,181.795,35.1991,96,115.197,12,43.9989,37.1991,10,28.3993,64.9984,13,101.397,36.1991,25,146.996,61.7985,12,43.9989,37.1991,10,28.3993,10,43.9989,28.3993,
training,5,H3,Paria,F,Y,white,grey,L,R,familiar,172.415,0.287269,3,9.79975,6.59983,4,590.585,0,120,471.188,0,0,-,4,585.385,5.99985,0,0,-,1,595.785,4.59988,0,0,-,4,585.385,4,585.385,0,
training,5,J1,Paria,F,N,red.wheel,cyan?,L,R,familiar,472.531,0.78731,18,432.389,0,17,167.996,16.9996,92,346.991,5,7.19982,16.7996,6,7.7998,105.397,11,64.1984,0,11,69.5983,103.797,5,7.19982,16.7996,6,7.7998,6,7.7998,7.19982,
training,5,J3,Paria,F,N,red.wheel,cyan?,L,R,familiar,475.105,0.791598,12,404.59,0,11,195.795,12.5997,87,230.394,6,40.199,42.7989,5,21.7995,76.3981,29,135.997,0,6,42.9989,50.7987,6,40.199,42.7989,5,21.7995,5,21.7995,40.199,
training,5,M1,Paria,F,N,purple.ramp,green.semi,R,L,familiar,341.467,0.568937,11,426.189,0,11,174.196,26.5993,60,397.39,8,149.996,26.3993,2,4.59988,245.194,8,171.196,25.5994,3,14.1996,238.794,2,4.59988,245.194,8,149.996,8,149.996,4.59988,
training,5,M2,Paria,F,Y,purple.ramp,green.semi,L,L,novel,312.516,0.5207,10,96.1976,327.592,11,504.187,0,122,330.992,12,433.989,4.59988,4,18.5995,358.991,3,485.988,3.59991,3,40.199,357.191,12,433.989,4.59988,4,18.5995,4,433.989,18.5995,
training,5,M3,Paria,F,N,purple.ramp,green.semi,L,R,familiar,845.065,1.40801,22,495.388,0,20,104.797,43.5989,50,64.1984,5,19.9995,83.7979,9,19.5995,45.9988,15,74.5981,82.3979,16,71.9982,44.9989,5,19.9995,83.7979,9,19.5995,9,19.5995,19.9995,
training,5,X1,Paria,F,N,big.blue.ramp,green,L,L,novel,613.005,1.02136,16,237.994,0,16,362.391,11.5997,95,234.594,11,67.7983,49.7988,5,33.5992,14.7996,18,135.597,48.7988,11,98.7975,13.3997,11,67.7983,49.7988,5,33.5992,5,67.7983,33.5992,
training,5,X2,Paria,F,Y,big.blue.ramp,green,L,R,familiar,796.671,1.32738,33,509.787,0,32,90.5977,0.199994,46,95.5976,9,17.9995,3.59991,3,11.9997,329.592,48,136.197,1.59996,5,23.5994,328.592,9,17.9995,3.59991,3,11.9997,3,11.9997,17.9995,
training,5,X3,Paria,F,N,big.blue.ramp,green,L,L,novel,706.764,1.17758,24,284.393,0,23,315.992,4.99987,66,165.596,11,31.9992,28.3993,13,28.3993,8.99977,22,121.597,26.9993,13,147.796,6.59983,11,31.9992,28.3993,13,28.3993,13,31.9992,28.3993,
training,5,Z1,Paria,F,Y,brown.bowl,blue.long,L,L,novel,549.026,0.91476,25,134.997,8.39979,25,465.388,0,107,278.993,13,377.591,48.5988,13,26.7993,0,9,454.189,26.1993,13,73.1982,0,13,377.591,48.5988,13,26.7993,13,377.591,26.7993,
training,5,Z2,Paria,F,N,brown.bowl,blue.long,L,R,familiar,688.355,1.1469,17,523.787,12.7997,17,76.5981,0,38,117.597,3,4.1999,66.5983,6,5.19987,257.194,5,19.9995,12.3997,11,35.7991,206.995,3,4.1999,66.5983,6,5.19987,6,5.19987,4.1999,
training,5,Z3,Paria,F,N,brown.bowl,blue.long,L,L,novel,339.504,0.565666,12,177.396,0,12,422.989,3.59991,44,219.994,3,302.992,3.59991,11,77.998,245.394,6,326.592,2.39994,7,126.797,243.394,3,302.992,3.59991,11,77.998,11,302.992,77.998,
training,9,A1,AxQ,F,N,purple,brown,L,L,novel,619.673,1.0335,20,318.392,7.19982,20,281.993,0,55,163.596,13,109.997,0,2,6.79983,165.996,18,195.995,0,3,17.5996,23.5994,13,109.997,0,2,6.79983,2,109.997,6.79983,
training,9,A2,AxQ,F,Y,purple,brown,R,L,familiar,271.827,0.452906,6,17.5996,363.591,7,582.785,0,141,397.59,5,567.186,0,2,5.79985,443.789,4,575.586,0,2,8.59978,443.389,2,5.79985,443.789,5,567.186,5,567.186,5.79985,
training,9,E2,AxQ,F,N,yellow,brown.circle,L,R,familiar,1204.17,2.00634,41,382.99,2.39994,41,217.395,0,14,7.19982,19,44.3989,2.79993,9,18.3995,14.5996,31,136.797,1.19997,39,116.197,13.5997,19,44.3989,2.79993,9,18.3995,9,18.3995,44.3989,
training,9,H1,Paria,F,Y,purple,brown,R,L,familiar,464.574,0.774051,17,45.3989,109.597,17,554.986,0,91,288.593,15,421.789,0,7,19.7995,311.792,10,477.788,0,4,37.9991,310.992,7,19.7995,311.792,15,421.789,15,421.789,19.7995,
training,9,H2,Paria,F,Y,purple,brown,L,L,novel,260.131,0.433419,74,244.394,21.5995,74,355.991,0,124,397.59,70,342.391,5.79985,0,0,-,4,494.388,4.19989,0,0,-,70,342.391,5.79985,0,0,0,342.391,0,
training,9,H3,Paria,F,Y,purple,brown,R,L,familiar,267.068,0.444976,9,34.7991,0,9,565.586,1.19997,131,387.39,2,493.388,106.797,5,52.9987,1.19997,1,494.588,105.797,5,84.9979,0.599985,5,52.9987,1.19997,2,493.388,2,493.388,52.9987,
training,9,X1,Paria,F,N,red,green,L,L,novel,373.19,0.621791,11,108.397,75.7981,12,491.988,0,68,403.59,4,47.5988,79.998,9,160.396,0,4,67.9983,79.598,9,198.195,0,4,47.5988,79.998,9,160.396,9,47.5988,160.396,
training,9,X2,Paria,F,Y,red,green,R,L,familiar,927.696,1.54568,48,319.992,3.59991,49,280.393,0,80,86.1978,11,28.7993,45.3989,15,14.7996,22.1994,22,102.197,40.999,19,62.9984,18.1995,15,14.7996,22.1994,11,28.7993,11,28.7993,14.7996,
training,9,X3,Paria,F,N,red,green,L,L,novel,626.981,1.04465,25,270.593,24.5994,25,329.792,0,61,231.794,14,44.1989,29.7993,19,92.9977,4.59988,15,119.997,27.1993,13,290.793,4.19989,14,44.1989,29.7993,19,92.9977,19,44.1989,92.9977,
training,9,B1,AxQ,F,Y,orange.ramp,orange.cone,R,L,familiar,582.006,0.969711,35,326.192,24.9994,35,274.193,0,92,205.595,25,161.596,0,8,30.5992,65.5984,13,297.793,0,17,92.7977,60.9985,8,30.5992,65.5984,25,161.596,25,161.596,30.5992,
training,9,B2,AxQ,F,N,orange.ramp,orange.cone,R,R,novel,965.561,1.60877,37,382.19,0,36,218.195,2.99992,50,199.795,11,8.79978,32.5992,12,28.3993,55.3986,16,53.1987,28.1993,21,164.996,22.9994,12,28.3993,55.3986,11,8.79978,11,28.3993,8.79978,
training,9,G1,AxQ,F,Y,red,green,R,R,novel,572.227,0.953418,26,66.7983,0,26,533.587,3.39991,67,285.793,22,411.19,70.9982,15,28.3993,3.39991,7,449.389,69.5983,15,92.7977,2.59993,15,28.3993,3.39991,22,411.19,22,28.3993,411.19,
training,9,G2,AxQ,F,Y,red,green,L,R,familiar,853.235,1.42162,31,202.195,11.3997,31,398.19,0,84,114.597,20,204.595,51.3987,6,19.1995,0,19,276.993,47.1988,19,69.7983,0,20,204.595,51.3987,6,19.1995,6,19.1995,204.595,
training,9,M1,Paria,F,Y,yellow,brown.circle,L,R,familiar,295.482,0.492318,9,463.788,0,9,136.597,73.3982,69,430.589,6,67.5983,73.3982,3,56.5986,115.597,8,88.7978,72.3982,4,62.3984,113.797,6,67.5983,73.3982,3,56.5986,3,56.5986,67.5983,
training,9,M2,Paria,F,N,yellow,brown.circle,L,L,novel,11.5785,0.0192915,1,600.385,0,0,0,-,1,600.185,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,0,0,0,
training,9,M3,Paria,F,N,yellow,brown.circle,L,R,familiar,709.945,1.18288,21,448.189,0,21,152.196,4.59988,52,104.597,6,5.59986,149.996,14,98.3975,4.59988,14,58.1985,146.796,13,179.796,1.39996,6,5.59986,149.996,14,98.3975,14,98.3975,5.59986,
training,9,Z1,Paria,F,Y,orange.ramp,orange.cone,R,R,novel,553.574,0.92234,22,37.1991,0,22,563.186,0.199994,42,432.589,7,24.7994,0.199994,13,513.387,37.3991,6,38.999,0,11,531.187,36.7991,13,513.387,37.3991,7,24.7994,7,513.387,24.7994,
training,9,Z2,Paria,F,N,orange.ramp,orange.cone,R,L,familiar,629.447,1.04876,24,475.588,0,23,124.797,3.39991,63,180.395,2,3.19992,120.997,4,5.19987,89.3978,11,30.7992,43.1989,26,92.5977,17.5996,4,5.19987,89.3978,2,3.19992,2,3.19992,5.19987,
training,9,Z3,Paria,F,N,orange.ramp,orange.cone,R,R,novel,938.202,1.56319,34,366.991,0,33,233.194,0.599985,49,80.598,17,79.798,0.599985,9,47.1988,72.3982,28,173.996,0,15,114.797,70.3982,9,47.1988,72.3982,17,79.798,17,47.1988,79.798,
training,9,C1,AxQ,F,N,tan,grey.wheel,R,R,novel,1390.25,2.31638,61,321.592,0.199994,62,278.793,0,72,78.198,37,56.7986,59.9985,7,7.59981,193.395,33,212.995,18.9995,18,54.1986,0,7,7.59981,193.395,37,56.7986,37,7.59981,56.7986,
training,9,C2,AxQ,F,Y,tan,grey.wheel,R,L,familiar,790.139,1.31649,27,175.396,0,24,423.989,0.199994,64,262.593,15,334.592,1.99995,9,43.9989,256.194,13,361.991,1.39996,14,83.3979,255.794,9,43.9989,256.194,15,334.592,15,334.592,43.9989,
training,9,J1,Paria,F,Y,tan,grey.wheel,R,L,familiar,503.588,0.839054,25,118.197,1.59996,26,482.188,0,128,209.795,53,299.593,10.5997,2,3.7999,386.79,11,408.59,4.79988,2,14.3996,383.99,2,3.7999,386.79,53,299.593,53,299.593,3.7999,
training,9,J3,Paria,F,N,tan,grey.wheel,R,L,familiar,506.279,0.843538,18,422.789,0,17,177.596,39.399,113,205.795,9,31.3992,38.799,6,13.7997,414.19,20,147.596,1.19997,5,60.9985,277.793,6,13.7997,414.19,9,31.3992,9,31.3992,13.7997,
training,8,A1,AxQ,F,N,orange.ramp,orrange.cone,R,R,novel,773.798,1.28927,22,288.793,24.9994,23,311.592,0,59,107.797,15,43.9989,16.5996,10,62.5984,4.39989,17,102.397,15.3996,16,130.797,3.59991,10,62.5984,4.39989,15,43.9989,15,62.5984,43.9989,
training,8,A2,AxQ,F,Y,orange.ramp,orrange.cone,L,R,familiar,292.26,0.48695,4,7.39981,195.795,5,592.985,0,188,300.392,2,5.79986,528.387,7,570.386,0,1,8.99977,527.787,3,581.385,0,2,5.79986,528.387,7,570.386,7,570.386,5.79986,
training,8,E2,AxQ,F,N,red,green,L,R,familiar,1109.61,1.84879,34,445.589,0,33,154.796,1.99995,12,52.3987,19,32.5992,5.19987,4,7.7998,24.5994,36,184.195,3.59991,20,61.3985,22.1994,19,32.5992,5.19987,4,7.7998,4,7.7998,32.5992,
training,8,H1,Paria,F,Y,orange.ramp,orrange.cone,L,R,familiar,380.989,0.634786,9,23.9994,8.99977,10,576.386,0,108,310.592,8,36.9991,0,19,497.788,43.7989,5,51.7987,0,2,519.187,42.7989,8,36.9991,0,19,497.788,19,497.788,36.9991,
training,8,H2,Paria,F,Y,orange.ramp,orrange.cone,R,R,novel,294.86,0.491282,6,55.3986,0,6,544.986,30.3992,76,428.389,0,0,-,7,494.988,59.9985,1,2.59993,550.186,3,518.587,57.1986,7,494.988,59.9985,0,0,0,494.988,0,
training,8,H3,Paria,F,Y,orange.ramp,orrange.cone,L,R,familiar,234.714,0.391069,6,56.1986,0,6,544.186,44.9989,129,407.79,2,41.199,49.1988,7,416.99,103.397,1,48.1988,47.5988,2,429.389,101.597,2,41.199,49.1988,7,416.99,7,416.99,41.199,
training,8,X1,Paria,F,N,red,green,R,R,novel,347.848,0.579568,11,212.195,26.1993,12,388.19,0,41,413.59,8,92.5977,16.3996,11,48.7988,62.1984,6,160.796,15.5996,7,77.1981,59.7985,11,48.7988,62.1984,8,92.5977,8,48.7988,92.5977,
training,8,X2,Paria,F,Y,red,green,L,R,familiar,877.267,1.46166,34,425.389,7.9998,34,174.996,0,64,52.3987,6,10.1997,83.7979,10,33.7992,0,37,114.197,46.7988,12,69.7983,0,6,10.1997,83.7979,10,33.7992,10,33.7992,10.1997,
training,8,X3,Paria,F,N,red,green,L,L,novel,869.467,1.44867,35,278.993,11.1997,35,321.392,0,76,88.3978,14,27.3993,39.599,24,114.597,0,23,106.997,38.399,20,221.594,0,14,27.3993,39.599,24,114.597,24,27.3993,114.597,
training,8,B1,AxQ,F,Y,tan,grey.wheel,R,L,familiar,674.415,1.12368,33,335.992,9.19977,34,264.393,0,104,190.595,18,126.397,42.3989,9,23.3994,68.7983,12,226.394,40.599,18,92.1977,18.9995,9,23.3994,68.7983,18,126.397,18,126.397,23.3994,
training,8,B2,AxQ,F,N,tan,grey.wheel,R,R,novel,1691.01,2.81748,51,484.388,0.799979,52,115.997,0,18,16.7996,17,13.5997,60.9985,8,4.99988,30.1992,24,56.7986,9.59976,25,47.5988,17.5996,8,4.99988,30.1992,17,13.5997,17,4.99988,13.5997,
